id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm983466,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,"A cheap, powerful drug emerges during a recession, igniting a moral panic fueled by racism.  Explore the complex history of crack in the 1980s.",2021,,89.0,"['documentation', 'crime', 'history']",['US'],,tt13649700,6.7,3324.0,13.076,6.6
tm1003376,Get the Goat,MOVIE,"Bruceuilis, a policeman from the countryside, is assigned to rescue Celestina, a goat considered heritage of his small city, and travels to São Paulo. There, he meets police clerk Trindade, who decides to venture out into the field, even though it is not his specialty.",2021,,105.0,"['comedy', 'action', 'crime']",['BR'],,tt14111726,6.0,1784.0,16.027,6.9
tm872496,Autumn Girl,MOVIE,"Polish film and music icon Kalina Jedrusik, a scandalous free-spirited sex symbol, fights for her independence in the prude society of the 1960s.",2021,,105.0,"['drama', 'romance']",['PL'],,tt11412892,5.4,560.0,4.521,6.0
tm1159300,Heart Shot,MOVIE,Teenagers Nikki and Sam are in love and planning their future together — until Nikki's dangerous past returns to threaten everything.,2022,PG-13,18.0,['romance'],[],,tt17162546,,,88.76,5.4
tm1191019,Hold Your Breath: The Ice Dive,MOVIE,Follow free diver Johanna Nordblad in this documentary as she attempts to break the world record for distance traveled under ice with one breath.,2022,,40.0,['documentation'],[],,tt19373274,,,28.07,6.7
tm1027297,Time,MOVIE,"Once famous for his quick blade, a retired assassin can no longer earn a living with his cut-throat skills. Summoned again, he partners with his chauffeur to carry out special missions – fullfilling the wishes of old people looking to kill themselves. When commissioned by a young girl who has been deserted by her parents and lover, the “Elderly’s Angel” squad finds an arresting way to complete its task.",2021,,98.0,"['comedy', 'drama']",['HK'],,,,,1.881,7.0
tm1000296,New Gods: Nezha Reborn,MOVIE,"Three thousand years ago, the world was in turmoil and a great calamity befell both man and god. However, the dragons are not satisfied with their grudge against Nezha, and Li Yunxiang, who has the spirit of Nezha, cannot escape the fate of being killed by the dragons. With the East China Sea at stake, will Li Yunxiang be able to fight alongside Nezha's spirit and become a hero against the dragons? Will the people of East China Sea be saved?",2021,,116.0,"['animation', 'action', 'fantasy']",['CN'],,tt13269670,6.8,3150.0,3.078,8.2
tm861018,Sweet & Sour,MOVIE,"Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive.",2021,,102.0,"['comedy', 'romance']",['KR'],,tt14599938,6.7,2508.0,57.384,7.8
tm1160484,Donkeyhead,MOVIE,"Mona, a failed writer, carves out a life of isolation while caring for her ailing Sikh father but when he has a debilitating stroke her three successful siblings show up on her doorstep determined to take control of the situation.",2022,,106.0,['drama'],[],,tt14064072,6.1,263.0,1.164,5.0
tm1037519,The Guide to the Perfect Family,MOVIE,"A couple in Québec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image.",2021,,102.0,"['comedy', 'drama']",['CA'],,tt11991786,6.4,1668.0,26.085,6.6
tm1063034,The Wonderful: Stories from the Space Station,MOVIE,"In unusual circumstances, scientists from different countries work together to achieve a common scientific goal. Locked in their spinning space lab, they are isolated from the world — family and friends - and can only watch from the outside as life on Earth continues without them. The space station is a monument not only to the weaknesses of humanity, but also to its ability to do the impossible for the sake of life in space.",2021,,129.0,['documentation'],['US'],,tt13368696,,,1.983,7.0
ts272669,Waffles + Mochi,SHOW,Curious puppet pals Waffles and Mochi travel the world exploring the wonders of food and culture while learning how to cook with fresh ingredients.,2021,TV-Y,28.0,['family'],['US'],1.0,tt14035218,7.3,479.0,2.959,6.9
tm859005,Today We Fix the World,MOVIE,"David Samaras, ""el Griego"", is the general producer of the popular talk show ""Hoy se arregla el mundo"", where supposedly ordinary people resolve relationship, couple, friendship, work, parent and child conflicts. The most enduring bond in his life is Benito, his 9-year-old son, the fruit of a casual relationship. The story changes completely when he learns that Benito is not his son. The search for the real dad will lead them to a crossroads much bigger than the one they set out to face.",2022,,113.0,"['comedy', 'drama']",['AR'],,tt11592014,6.2,925.0,7.384,6.8
tm1147172,The Characters of the Continent,MOVIE,"With the cast and creator as your guides, explore the world of Elves, Dwarves, Mages and Witchers with behind-the-scenes footage, interviews and more.",2021,,9.0,['documentation'],['US'],,tt16740216,6.6,61.0,1.563,
tm1028026,Irul,MOVIE,"A dark rainy night, an empty house, a stranded couple and an unknown man. A sleek game of the cat and the mouse starts playing on, as the three of them find a dead body in the basement.",2021,,91.0,['thriller'],['IN'],,tt13103212,5.8,3084.0,1.886,5.7
tm1021689,The Door Into Summer,MOVIE,"An inventor of robotics technology is robbed by his girlfriend and business partner and sent to the future via cryogenic sleep. But when he awakes 30 years later, he is assisted by a humanoid robot originally his own creation.",2021,,118.0,['scifi'],[],,tt13757540,6.3,696.0,,
tm1106551,One Night in Paris,MOVIE,An all-star group of French comics make a joyful return to the stage as they perform at iconic clubs like Le Fridge Barbes and the Jamel Comedy Club.,2021,,64.0,['comedy'],['FR'],,tt15435146,4.5,79.0,3.59,5.8
ts273275,Marriage or Mortgage,SHOW,"Married or single, we've all heard it. ""You could buy a house for the price of that wedding!"" But have you ever stopped to think, what if you actually did? In the Marriage or Mortgage, a wedding planner and a real estate agent compete to win the hearts and budgets of spouses-to-be. Will they pick fairy-tale nuptials or a dream home?",2021,TV-G,40.0,['reality'],['US'],1.0,tt14037542,5.1,442.0,2.338,10.0
tm1202960,Chris Distefano: Speshy Weshy,MOVIE,"Fueled by six martinis and a sold-out crowd, comedian Chris Distefano talks getting yelled at on social media, and why he is waiting for his dad to die.",2022,,36.0,['comedy'],[],,tt19875708,6.4,437.0,1.928,6.8
tm867681,Haseen Dillruba,MOVIE,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",2021,,135.0,"['romance', 'thriller', 'crime', 'drama']",['IN'],,tt11027830,6.9,26194.0,15.216,6.4
tm1173806,Night Drive,MOVIE,A young couple working are out on a drive where they meet with an accident. It leaves them in a triangle between a cop who investigates the accident and the corrupt political hegemony who are in pursuit of them.,2022,,118.0,"['thriller', 'drama']",['IN'],,,,,1.838,7.8
ts286218,The Rational Life,SHOW,"Shen Ruo Xin is a thirty-something professional who decides to take a stand against unfair societal expectations At her workplace she finds herself drawn  to two different  men - one  her trusted, younger assistant, the other her bachelor boss.  Knowing she is considered a 'leftover woman' weighs heavily on her.  Will  she opt to marry the man society deems appropriate, or will she listen to her heart and screw up the courage to pursue a romance with the younger man?",2021,,45.0,"['drama', 'romance']",['CN'],1.0,tt14376958,8.1,474.0,14.338,9.0
tm960924,Kuthiraivaal,MOVIE,"An alcoholic bank employee Freud (38) from Chennai has to solve a strange mystery: why did he wake up one morning with a horse's tail? To figure out the mystery behind the horse's tail, he embarks on a journey through his dreams, illusions and memories encountering several peculiar characters. A transient woman Van Gogh takes us to a time when dawn broke over trees and mountains, not houses of stone. Meanwhile, there is a brutal murder, with the identity of the victim and perpetrator a riddle.",2021,,125.0,['drama'],['IN'],,tt13022626,5.6,233.0,,
tm1127511,Only You,MOVIE,"Manila-based real estate broker Dee returns to Bulusan, Sorsogon, for her grandmother Dulce’s 80th birthday. She re-acquaints with past schoolmate Edong, a seemingly unambitious and simple-minded coconut farmer. While starting at the wrong foot, they soon get to know each other more. Their mutual admiration gradually turns into love.",2021,,110.0,"['comedy', 'romance', 'drama']",['PH'],,tt16210966,6.5,73.0,2.083,6.0
ts289757,Crime Stories: India Detectives,SHOW,Follows major criminal investigations from the time the crime is reported until the suspect gets captured.,2021,TV-MA,47.0,"['documentation', 'crime']",['IN'],1.0,tt14178956,7.1,983.0,1.246,7.5
tm1204317,Godspeed,MOVIE,"An ex-army captain travels to Dalyan to stop his friend's beloved from marrying another man, but grief and trauma from a combat tragedy mar his journey.",2022,,119.0,['drama'],['TR'],,tt14766956,6.5,1730.0,43.691,7.1
tm1040832,Mommy Issues,MOVIE,"“Mommy Issues” revolves around Ella (Pokwang), a hardworking single mother who has devoted her life for her only daughter Katya (Sue). Her zealousness to protect her daughter leads to conflict but thanks to grandmother Fenny (Gloria Diaz), they blow over because of the quirky and fun ways she helps bridge the gap between her loved ones.",2021,,89.0,['comedy'],['PH'],,tt14880428,5.4,39.0,2.324,1.0
tm1037687,Dancing Queens,MOVIE,"The story of Dylan Pettersson, a 23-year-old girl from a small island in the Swedish archipelago with big dancing aspirations.",2021,,110.0,"['drama', 'comedy']",['SE'],,tt13032716,5.6,1747.0,23.443,5.9
tm981676,Double Dad,MOVIE,"While her mom is away, a teen sneaks out of the hippie commune where she lives and embarks on a life-changing adventure to discover who her father is.",2021,,103.0,"['comedy', 'drama', 'family']",['BR'],,tt11821818,5.6,1290.0,12.143,6.7
tm1165244,Into the Wind,MOVIE,"She graduated from a prestigious high school in Warsaw and entered medicine in London. He works as a kitesurfing instructor at the seaside, thanks to which he combines earning money and passion. They will meet in Hel. The unusual charm of the boy makes the girl exceed her limits and enter a completely unknown world of kitesurfing, music and fun. The feeling that arises between them does not please her family or his friends. Is Ania and Michal's relationship strong enough to overcome adversities and become more than just a holiday love?",2022,,108.0,"['comedy', 'drama', 'romance', 'sport']",['PL'],,tt17044594,5.2,864.0,24.571,5.237
tm1111595,A California Christmas: City Lights,MOVIE,"Follows Callie and Joseph one year after they fell in love, now running a dairy farm and winery, but their romance is threatened when business and family obligations call Joseph back to the city.",2021,PG-13,105.0,"['comedy', 'drama', 'romance']",['US'],,tt13701962,5.5,2231.0,19.813,6.6
tm1089593,Breaded Life,MOVIE,"An irresponsible young man in conflict with his mother wakes up one day and to his surprise, no-one he knows can recognize him, except for a local bread hawker.",2021,,120.0,"['comedy', 'drama', 'fantasy']",['NG'],,tt15150454,7.7,65.0,1.96,10.0
tm995613,Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,"When there’s a power outage at a safari reserve, Bear Grylls is called and he needs your help. The situation is dire: an escaped lion is headed for a nearby village; a baboon has broken free and is going towards the sea cliffs, and the power must be restored before more animals escape.",2021,,45.0,"['action', 'reality']",[],,tt13853720,5.8,949.0,3.105,5.7
tm1150800,Amandla,MOVIE,"Amandla is an anti-apartheid resistance slogan and means power. Apartheid in South Africa is still in full force when, in 1987, the two brothers Impi and Nkosana grew up on a farm as the sons of servants. The white owners are liberal people who aren't too particular about racial segregation. Black Africans have it relatively good there. Even a tender love bond develops between Impi and the blond daughter Elizabeth. But they have to be on their guard when neighboring farmers come to visit. When three racist upstart Boers arrive on the farm one day, tragic incidents occur with terrible consequences. The two Zulu boys are now on their own. Several years after surviving this childhood tragedy, the now grown brothers each find themselves on the opposing sides of the law. One is a gangster, the other is a police officer. A heinous gang crime tests their loyalty to one another.",2022,,106.0,"['drama', 'crime']","['CA', 'ZA']",,tt5343008,5.5,391.0,2.709,6.8
tm989502,Wish You,MOVIE,"Singing and dreaming together, a talented singer-songwriter and a same-aged keyboardist add harmony and love to each other's lives.",2021,,101.0,"['drama', 'romance', 'music']",['KR'],,tt13866142,6.4,900.0,6.996,8.0
tm1088320,Father Christmas Is Back,MOVIE,"Four sisters – Caroline, Joanna, Paulina, and Vicky – reunite for the Christmas Holiday in a Yorkshire mansion. However, their estranged father, James, joins in for the first time since he left the family behind decades prior. The group attempts to get through the holiday despite comedic misunderstandings, while also uncovering the long-buried secret that tore their family apart, so many years ago.",2021,PG-13,104.0,['comedy'],['GB'],,tt13103340,4.5,5658.0,30.921,4.7
tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,"In 1968, Jackie Collins published her first novel The World Is Full of Married Men to remarkable success and immediate scandal. Over the next decades, Collins would go on to build an empire writing books where female agency came first. Jackie Collins’ women were unapologetic about their needs and their sexual desire, and to her devoted readers, Collins became a symbol of the effortless power that defined her heroines.",2021,,96.0,['documentation'],"['GB', 'US']",,tt13244024,6.8,401.0,2.614,
